file_path,text,label
OAF_neutral\OAF_shawl_neutral.wav,Say the word shawl,4
OAF_neutral\OAF_sheep_neutral.wav,Say the word sheep,4
OAF_neutral\OAF_shirt_neutral.wav,Say the word shirt,4
OAF_neutral\OAF_should_neutral.wav,Say the word should,4
OAF_neutral\OAF_shout_neutral.wav,Say the word shout,4
OAF_neutral\OAF_size_neutral.wav,Say the word size,4
OAF_neutral\OAF_soap_neutral.wav,Say the word soap,4
OAF_neutral\OAF_soup_neutral.wav,Say the word soup,4
OAF_neutral\OAF_sour_neutral.wav,Say the word sour,4
OAF_neutral\OAF_south_neutral.wav,Say the word south,4
OAF_neutral\OAF_sub_neutral.wav,Say the word sub,4
OAF_neutral\OAF_such_neutral.wav,Say the word such,4
OAF_neutral\OAF_sure_neutral.wav,Say the word sure,4
OAF_neutral\OAF_take_neutral.wav,Say the word take,4
OAF_neutral\OAF_talk_neutral.wav,Say the word talk,4
OAF_neutral\OAF_tape_neutral.wav,Say the word tape,4
OAF_neutral\OAF_team_neutral.wav,Say the word team,4
OAF_neutral\OAF_tell_neutral.wav,Say the word tell,4
OAF_neutral\OAF_thin_neutral.wav,Say the word thin,4
OAF_neutral\OAF_third_neutral.wav,Say the word third,4
OAF_neutral\OAF_thought_neutral.wav,Say the word thought,4
OAF_neutral\OAF_thumb_neutral.wav,Say the word thumb,4
OAF_neutral\OAF_time_neutral.wav,Say the word time,4
OAF_neutral\OAF_tip_neutral.wav,Say the word tip,4
OAF_neutral\OAF_tire_neutral.wav,Say the word tire,4
OAF_neutral\OAF_ton_neutral.wav,Say the word ton,4
OAF_neutral\OAF_tool_neutral.wav,Say the word tool,4
OAF_neutral\OAF_tough_neutral.wav,Say the word tough,4
OAF_neutral\OAF_turn_neutral.wav,Say the word turn,4
OAF_neutral\OAF_vine_neutral.wav,Say the word vine,4
OAF_neutral\OAF_voice_neutral.wav,Say the word voice,4
OAF_neutral\OAF_void_neutral.wav,Say the word void,4
OAF_neutral\OAF_vote_neutral.wav,Say the word vote,4
OAF_neutral\OAF_wag_neutral.wav,Say the word wag,4
OAF_neutral\OAF_walk_neutral.wav,Say the word walk,4
OAF_neutral\OAF_wash_neutral.wav,Say the word wash,4
OAF_neutral\OAF_week_neutral.wav,Say the word week,4
OAF_neutral\OAF_wheat_neutral.wav,Say the word wheat,4
OAF_neutral\OAF_when_neutral.wav,Say the word when,4
OAF_neutral\OAF_which_neutral.wav,Say the word which,4
OAF_neutral\OAF_whip_neutral.wav,Say the word whip,4
OAF_neutral\OAF_white_neutral.wav,Say the word white,4
OAF_neutral\OAF_wife_neutral.wav,Say the word wife,4
OAF_neutral\OAF_wire_neutral.wav,Say the word wire,4
OAF_neutral\OAF_witch_neutral.wav,Say the word witch,4
OAF_neutral\OAF_yearn_neutral.wav,Say the word yearn,4
OAF_neutral\OAF_yes_neutral.wav,Say the word yes,4
OAF_neutral\OAF_young_neutral.wav,Say the word young,4
OAF_neutral\OAF_youth_neutral.wav,Say the word youth,4
OAF_neutral\OA_bite_neutral.wav,Say the word bite,4
OAF_pleasant_surprise\OAF_back_ps.wav,Say the word back,5
OAF_pleasant_surprise\OAF_bar_ps.wav,Say the word bar,5
OAF_pleasant_surprise\OAF_base_ps.wav,Say the word base,5
OAF_pleasant_surprise\OAF_bath_ps.wav,Say the word bath,5
OAF_pleasant_surprise\OAF_bean_ps.wav,Say the word bean,5
OAF_pleasant_surprise\OAF_beg_ps.wav,Say the word beg,5
OAF_pleasant_surprise\OAF_bite_ps.wav,Say the word bite,5
OAF_pleasant_surprise\OAF_boat_ps.wav,Say the word boat,5
OAF_pleasant_surprise\OAF_bone_ps.wav,Say the word bone,5
OAF_pleasant_surprise\OAF_book_ps.wav,Say the word book,5
OAF_pleasant_surprise\OAF_bought_ps.wav,Say the word bought,5
OAF_pleasant_surprise\OAF_burn_ps.wav,Say the word burn,5
OAF_pleasant_surprise\OAF_cab_ps.wav,Say the word cab,5
OAF_pleasant_surprise\OAF_calm_ps.wav,Say the word calm,5
OAF_pleasant_surprise\OAF_came_ps.wav,Say the word came,5
OAF_pleasant_surprise\OAF_cause_ps.wav,Say the word cause,5
OAF_pleasant_surprise\OAF_chain_ps.wav,Say the word chain,5
OAF_pleasant_surprise\OAF_chair_ps.wav,Say the word chair,5
OAF_pleasant_surprise\OAF_chalk_ps.wav,Say the word chalk,5
OAF_pleasant_surprise\OAF_chat_ps.wav,Say the word chat,5
OAF_pleasant_surprise\OAF_check_ps.wav,Say the word check,5
OAF_pleasant_surprise\OAF_cheek_ps.wav,Say the word cheek,5
OAF_pleasant_surprise\OAF_chief_ps.wav,Say the word chief,5
OAF_pleasant_surprise\OAF_choice_ps.wav,Say the word choice,5
OAF_pleasant_surprise\OAF_cool_ps.wav,Say the word cool,5
OAF_pleasant_surprise\OAF_dab_ps.wav,Say the word dab,5
OAF_pleasant_surprise\OAF_date_ps.wav,Say the word date,5
OAF_pleasant_surprise\OAF_dead_ps.wav,Say the word dead,5
OAF_pleasant_surprise\OAF_death_ps.wav,Say the word death,5
OAF_pleasant_surprise\OAF_deep_ps.wav,Say the word deep,5
OAF_pleasant_surprise\OAF_dime_ps.wav,Say the word dime,5
OAF_pleasant_surprise\OAF_dip_ps.wav,Say the word dip,5
OAF_pleasant_surprise\OAF_ditch_ps.wav,Say the word ditch,5
OAF_pleasant_surprise\OAF_dodge_ps.wav,Say the word dodge,5
OAF_pleasant_surprise\OAF_dog_ps.wav,Say the word dog,5
OAF_pleasant_surprise\OAF_doll_ps.wav,Say the word doll,5
OAF_pleasant_surprise\OAF_door_ps.wav,Say the word door,5
OAF_pleasant_surprise\OAF_fail_ps.wav,Say the word fail,5
OAF_pleasant_surprise\OAF_fall_ps.wav,Say the word fall,5
OAF_pleasant_surprise\OAF_far_ps.wav,Say the word far,5
OAF_pleasant_surprise\OAF_fat_ps.wav,Say the word fat,5
OAF_pleasant_surprise\OAF_fit_ps.wav,Say the word fit,5
OAF_pleasant_surprise\OAF_five_ps.wav,Say the word five,5
OAF_pleasant_surprise\OAF_food_ps.wav,Say the word food,5
OAF_pleasant_surprise\OAF_gap_ps.wav,Say the word gap,5
OAF_pleasant_surprise\OAF_gas_ps.wav,Say the word gas,5
OAF_pleasant_surprise\OAF_gaze_ps.wav,Say the word gaze,5
OAF_pleasant_surprise\OAF_germ_ps.wav,Say the word germ,5
OAF_pleasant_surprise\OAF_get_ps.wav,Say the word get,5
OAF_pleasant_surprise\OAF_gin_ps.wav,Say the word gin,5
OAF_pleasant_surprise\OAF_goal_ps.wav,Say the word goal,5
OAF_pleasant_surprise\OAF_good_ps.wav,Say the word good,5
OAF_pleasant_surprise\OAF_goose_ps.wav,Say the word goose,5
OAF_pleasant_surprise\OAF_gun_ps.wav,Say the word gun,5
OAF_pleasant_surprise\OAF_half_ps.wav,Say the word half,5
OAF_pleasant_surprise\OAF_hall_ps.wav,Say the word hall,5
OAF_pleasant_surprise\OAF_hash_ps.wav,Say the word hash,5
OAF_pleasant_surprise\OAF_hate_ps.wav,Say the word hate,5
OAF_pleasant_surprise\OAF_have_ps.wav,Say the word have,5
OAF_pleasant_surprise\OAF_haze_ps.wav,Say the word haze,5
OAF_pleasant_surprise\OAF_hire_ps.wav,Say the word hire,5
OAF_pleasant_surprise\OAF_hit_ps.wav,Say the word hit,5
OAF_pleasant_surprise\OAF_hole_ps.wav,Say the word hole,5
OAF_pleasant_surprise\OAF_home_ps.wav,Say the word home,5
OAF_pleasant_surprise\OAF_hurl_ps.wav,Say the word hurl,5
OAF_pleasant_surprise\OAF_hush_ps.wav,Say the word hush,5
OAF_pleasant_surprise\OAF_jail_ps.wav,Say the word jail,5
OAF_pleasant_surprise\OAF_jar_ps.wav,Say the word jar,5
OAF_pleasant_surprise\OAF_join_ps.wav,Say the word join,5
OAF_pleasant_surprise\OAF_judge_ps.wav,Say the word judge,5
OAF_pleasant_surprise\OAF_jug_ps.wav,Say the word jug,5
OAF_pleasant_surprise\OAF_juice_ps.wav,Say the word juice,5
OAF_pleasant_surprise\OAF_keen_ps.wav,Say the word keen,5
OAF_pleasant_surprise\OAF_keep_ps.wav,Say the word keep,5
OAF_pleasant_surprise\OAF_keg_ps.wav,Say the word keg,5
OAF_pleasant_surprise\OAF_kick_ps.wav,Say the word kick,5
OAF_pleasant_surprise\OAF_kill_ps.wav,Say the word kill,5
OAF_pleasant_surprise\OAF_king_ps.wav,Say the word king,5
OAF_pleasant_surprise\OAF_kite_ps.wav,Say the word kite,5
OAF_pleasant_surprise\OAF_knock_ps.wav,Say the word knock,5
OAF_pleasant_surprise\OAF_late_ps.wav,Say the word late,5
OAF_pleasant_surprise\OAF_laud_ps.wav,Say the word laud,5
OAF_pleasant_surprise\OAF_lean_ps.wav,Say the word lean,5
OAF_pleasant_surprise\OAF_learn_ps.wav,Say the word learn,5
OAF_pleasant_surprise\OAF_lease_ps.wav,Say the word lease,5
OAF_pleasant_surprise\OAF_lid_ps.wav,Say the word lid,5
OAF_pleasant_surprise\OAF_life_ps.wav,Say the word life,5
OAF_pleasant_surprise\OAF_limb_ps.wav,Say the word limb,5
OAF_pleasant_surprise\OAF_live_ps.wav,Say the word live,5
OAF_pleasant_surprise\OAF_loaf_ps.wav,Say the word loaf,5
OAF_pleasant_surprise\OAF_long_ps.wav,Say the word long,5
OAF_pleasant_surprise\OAF_lore_ps.wav,Say the word lore,5
OAF_pleasant_surprise\OAF_lose_ps.wav,Say the word lose,5
OAF_pleasant_surprise\OAF_lot_ps.wav,Say the word lot,5
OAF_pleasant_surprise\OAF_love_ps.wav,Say the word love,5
OAF_pleasant_surprise\OAF_luck_ps.wav,Say the word luck,5
OAF_pleasant_surprise\OAF_make_ps.wav,Say the word make,5
OAF_pleasant_surprise\OAF_match_ps.wav,Say the word match,5
OAF_pleasant_surprise\OAF_merge_ps.wav,Say the word merge,5
OAF_pleasant_surprise\OAF_mess_ps.wav,Say the word mess,5
OAF_pleasant_surprise\OAF_met_ps.wav,Say the word met,5
OAF_pleasant_surprise\OAF_mill_ps.wav,Say the word mill,5
OAF_pleasant_surprise\OAF_mob_ps.wav,Say the word mob,5
OAF_pleasant_surprise\OAF_mode_ps.wav,Say the word mode,5
OAF_pleasant_surprise\OAF_mood_ps.wav,Say the word mood,5
OAF_pleasant_surprise\OAF_moon_ps.wav,Say the word moon,5
OAF_pleasant_surprise\OAF_mop_ps.wav,Say the word mop,5
OAF_pleasant_surprise\OAF_mouse_ps.wav,Say the word mouse,5
OAF_pleasant_surprise\OAF_nag_ps.wav,Say the word nag,5
OAF_pleasant_surprise\OAF_name_ps.wav,Say the word name,5
OAF_pleasant_surprise\OAF_near_ps.wav,Say the word near,5
OAF_pleasant_surprise\OAF_neat_ps.wav,Say the word neat,5
OAF_pleasant_surprise\OAF_nice_ps.wav,Say the word nice,5
OAF_pleasant_surprise\OAF_note_ps.wav,Say the word note,5
OAF_pleasant_surprise\OAF_numb_ps.wav,Say the word numb,5
OAF_pleasant_surprise\OAF_pad_ps.wav,Say the word pad,5
OAF_pleasant_surprise\OAF_page_ps.wav,Say the word page,5
OAF_pleasant_surprise\OAF_pain_ps.wav,Say the word pain,5
OAF_pleasant_surprise\OAF_pass_ps.wav,Say the word pass,5
OAF_pleasant_surprise\OAF_pearl_ps.wav,Say the word pearl,5
OAF_pleasant_surprise\OAF_peg_ps.wav,Say the word peg,5
OAF_pleasant_surprise\OAF_perch_ps.wav,Say the word perch,5
OAF_pleasant_surprise\OAF_phone_ps.wav,Say the word phone,5
OAF_pleasant_surprise\OAF_pick_ps.wav,Say the word pick,5
OAF_pleasant_surprise\OAF_pike_ps.wav,Say the word pike,5
OAF_pleasant_surprise\OAF_pole_ps.wav,Say the word pole,5
OAF_pleasant_surprise\OAF_pool_ps.wav,Say the word pool,5
OAF_pleasant_surprise\OAF_puff_ps.wav,Say the word puff,5
OAF_pleasant_surprise\OAF_rag_ps.wav,Say the word rag,5
OAF_pleasant_surprise\OAF_raid_ps.wav,Say the word raid,5
OAF_pleasant_surprise\OAF_rain_ps.wav,Say the word rain,5
OAF_pleasant_surprise\OAF_raise_ps.wav,Say the word raise,5
OAF_pleasant_surprise\OAF_rat_ps.wav,Say the word rat,5
OAF_pleasant_surprise\OAF_reach_ps.wav,Say the word reach,5
OAF_pleasant_surprise\OAF_read_ps.wav,Say the word read,5
OAF_pleasant_surprise\OAF_red_ps.wav,Say the word red,5
OAF_pleasant_surprise\OAF_ring_ps.wav,Say the word ring,5
OAF_pleasant_surprise\OAF_ripe_ps.wav,Say the word ripe,5
OAF_pleasant_surprise\OAF_road_ps.wav,Say the word road,5
OAF_pleasant_surprise\OAF_room_ps.wav,Say the word room,5
OAF_pleasant_surprise\OAF_rose_ps.wav,Say the word rose,5
OAF_pleasant_surprise\OAF_rot_ps.wav,Say the word rot,5
OAF_pleasant_surprise\OAF_rough_ps.wav,Say the word rough,5
OAF_pleasant_surprise\OAF_rush_ps.wav,Say the word rush,5
OAF_pleasant_surprise\OAF_said_ps.wav,Say the word said,5
OAF_pleasant_surprise\OAF_sail_ps.wav,Say the word sail,5
OAF_pleasant_surprise\OAF_search_ps.wav,Say the word search,5
OAF_pleasant_surprise\OAF_seize_ps.wav,Say the word seize,5
OAF_pleasant_surprise\OAF_sell_ps.wav,Say the word sell,5
OAF_pleasant_surprise\OAF_shack_ps.wav,Say the word shack,5
OAF_pleasant_surprise\OAF_shall_ps.wav,Say the word shall,5
OAF_pleasant_surprise\OAF_shawl_ps.wav,Say the word shawl,5
OAF_pleasant_surprise\OAF_sheep_ps.wav,Say the word sheep,5
OAF_pleasant_surprise\OAF_shirt_ps.wav,Say the word shirt,5
OAF_pleasant_surprise\OAF_should_ps.wav,Say the word should,5
OAF_pleasant_surprise\OAF_shout_ps.wav,Say the word shout,5
OAF_pleasant_surprise\OAF_size_ps.wav,Say the word size,5
OAF_pleasant_surprise\OAF_soap_ps.wav,Say the word soap,5
OAF_pleasant_surprise\OAF_soup_ps.wav,Say the word soup,5
OAF_pleasant_surprise\OAF_sour_ps.wav,Say the word sour,5
OAF_pleasant_surprise\OAF_south_ps.wav,Say the word south,5
OAF_pleasant_surprise\OAF_sub_ps.wav,Say the word sub,5
OAF_pleasant_surprise\OAF_such_ps.wav,Say the word such,5
OAF_pleasant_surprise\OAF_sure_ps.wav,Say the word sure,5
OAF_pleasant_surprise\OAF_take_ps.wav,Say the word take,5
OAF_pleasant_surprise\OAF_talk_ps.wav,Say the word talk,5
OAF_pleasant_surprise\OAF_tape_ps.wav,Say the word tape,5
OAF_pleasant_surprise\OAF_team_ps.wav,Say the word team,5
OAF_pleasant_surprise\OAF_tell_ps.wav,Say the word tell,5
OAF_pleasant_surprise\OAF_thin_ps.wav,Say the word thin,5
OAF_pleasant_surprise\OAF_third_ps.wav,Say the word third,5
OAF_pleasant_surprise\OAF_thought_ps.wav,Say the word thought,5
OAF_pleasant_surprise\OAF_thumb_ps.wav,Say the word thumb,5
OAF_pleasant_surprise\OAF_time_ps.wav,Say the word time,5
OAF_pleasant_surprise\OAF_tip_ps.wav,Say the word tip,5
OAF_pleasant_surprise\OAF_tire_ps.wav,Say the word tire,5
OAF_pleasant_surprise\OAF_ton_ps.wav,Say the word ton,5
OAF_pleasant_surprise\OAF_tool_ps.wav,Say the word tool,5
OAF_pleasant_surprise\OAF_tough_ps.wav,Say the word tough,5
OAF_pleasant_surprise\OAF_turn_ps.wav,Say the word turn,5
OAF_pleasant_surprise\OAF_vine_ps.wav,Say the word vine,5
OAF_pleasant_surprise\OAF_voice_ps.wav,Say the word voice,5
OAF_pleasant_surprise\OAF_void_ps.wav,Say the word void,5
OAF_pleasant_surprise\OAF_vote_ps.wav,Say the word vote,5
OAF_pleasant_surprise\OAF_wag_ps.wav,Say the word wag,5
OAF_pleasant_surprise\OAF_walk_ps.wav,Say the word walk,5
OAF_pleasant_surprise\OAF_wash_ps.wav,Say the word wash,5
OAF_pleasant_surprise\OAF_week_ps.wav,Say the word week,5
OAF_pleasant_surprise\OAF_wheat_ps.wav,Say the word wheat,5
OAF_pleasant_surprise\OAF_when_ps.wav,Say the word when,5
OAF_pleasant_surprise\OAF_which_ps.wav,Say the word which,5
OAF_pleasant_surprise\OAF_whip_ps.wav,Say the word whip,5
OAF_pleasant_surprise\OAF_white_ps.wav,Say the word white,5
OAF_pleasant_surprise\OAF_wife_ps.wav,Say the word wife,5
OAF_pleasant_surprise\OAF_wire_ps.wav,Say the word wire,5
OAF_pleasant_surprise\OAF_witch_ps.wav,Say the word witch,5
OAF_pleasant_surprise\OAF_yearn_ps.wav,Say the word yearn,5
OAF_pleasant_surprise\OAF_yes_ps.wav,Say the word yes,5
OAF_pleasant_surprise\OAF_young_ps.wav,Say the word young,5
OAF_pleasant_surprise\OAF_youth_ps.wav,Say the word youth,5
OAF_sad\OAF_back_sad.wav,Say the word back,6
OAF_sad\OAF_bar_sad.wav,Say the word bar,6
OAF_sad\OAF_base_sad.wav,Say the word base,6
OAF_sad\OAF_bath_sad.wav,Say the word bath,6
OAF_sad\OAF_bean_sad.wav,Say the word bean,6
OAF_sad\OAF_beg_sad.wav,Say the word beg,6
OAF_sad\OAF_bite_sad.wav,Say the word bite,6
OAF_sad\OAF_boat_sad.wav,Say the word boat,6
OAF_sad\OAF_bone_sad.wav,Say the word bone,6
OAF_sad\OAF_book_sad.wav,Say the word book,6
OAF_sad\OAF_bought_sad.wav,Say the word bought,6
OAF_sad\OAF_burn_sad.wav,Say the word burn,6
OAF_sad\OAF_cab_sad.wav,Say the word cab,6
OAF_sad\OAF_calm_sad.wav,Say the word calm,6
OAF_sad\OAF_came_sad.wav,Say the word came,6
OAF_sad\OAF_cause_sad.wav,Say the word cause,6
OAF_sad\OAF_chain_sad.wav,Say the word chain,6
OAF_sad\OAF_chair_sad.wav,Say the word chair,6
OAF_sad\OAF_chalk_sad.wav,Say the word chalk,6
OAF_sad\OAF_chat_sad.wav,Say the word chat,6
OAF_sad\OAF_check_sad.wav,Say the word check,6
OAF_sad\OAF_cheek_sad.wav,Say the word cheek,6
OAF_sad\OAF_chief_sad.wav,Say the word chief,6
OAF_sad\OAF_choice_sad.wav,Say the word choice,6
OAF_sad\OAF_cool_sad.wav,Say the word cool,6
OAF_sad\OAF_dab_sad.wav,Say the word dab,6
OAF_sad\OAF_date_sad.wav,Say the word date,6
OAF_sad\OAF_dead_sad.wav,Say the word dead,6
OAF_sad\OAF_death_sad.wav,Say the word death,6
OAF_sad\OAF_deep_sad.wav,Say the word deep,6
OAF_sad\OAF_dime_sad.wav,Say the word dime,6
OAF_sad\OAF_dip_sad.wav,Say the word dip,6
OAF_sad\OAF_ditch_sad.wav,Say the word ditch,6
OAF_sad\OAF_dodge_sad.wav,Say the word dodge,6
OAF_sad\OAF_dog_sad.wav,Say the word dog,6
OAF_sad\OAF_doll_sad.wav,Say the word doll,6
OAF_sad\OAF_door_sad.wav,Say the word door,6
OAF_sad\OAF_fail_sad.wav,Say the word fail,6
OAF_sad\OAF_fall_sad.wav,Say the word fall,6
OAF_sad\OAF_far_sad.wav,Say the word far,6
OAF_sad\OAF_fat_sad.wav,Say the word fat,6
OAF_sad\OAF_fit_sad.wav,Say the word fit,6
OAF_sad\OAF_five_sad.wav,Say the word five,6
OAF_sad\OAF_food_sad.wav,Say the word food,6
OAF_sad\OAF_gap_sad.wav,Say the word gap,6
OAF_sad\OAF_gas_sad.wav,Say the word gas,6
OAF_sad\OAF_gaze_sad.wav,Say the word gaze,6
OAF_sad\OAF_germ_sad.wav,Say the word germ,6
OAF_sad\OAF_get_sad.wav,Say the word get,6
OAF_sad\OAF_gin_sad.wav,Say the word gin,6
OAF_sad\OAF_goal_sad.wav,Say the word goal,6
OAF_sad\OAF_good_sad.wav,Say the word good,6
OAF_sad\OAF_goose_sad.wav,Say the word goose,6
OAF_sad\OAF_gun_sad.wav,Say the word gun,6
OAF_sad\OAF_half_sad.wav,Say the word half,6
OAF_sad\OAF_hall_sad.wav,Say the word hall,6
OAF_sad\OAF_hash_sad.wav,Say the word hash,6
OAF_sad\OAF_hate_sad.wav,Say the word hate,6
OAF_sad\OAF_have_sad.wav,Say the word have,6
OAF_sad\OAF_haze_sad.wav,Say the word haze,6
OAF_sad\OAF_hire_sad.wav,Say the word hire,6
OAF_sad\OAF_hit_sad.wav,Say the word hit,6
OAF_sad\OAF_hole_sad.wav,Say the word hole,6
OAF_sad\OAF_home_sad.wav,Say the word home,6
OAF_sad\OAF_hurl_sad.wav,Say the word hurl,6
OAF_sad\OAF_hush_sad.wav,Say the word hush,6
OAF_sad\OAF_jail_sad.wav,Say the word jail,6
OAF_sad\OAF_jar_sad.wav,Say the word jar,6
OAF_sad\OAF_join_sad.wav,Say the word join,6
OAF_sad\OAF_judge_sad.wav,Say the word judge,6
OAF_sad\OAF_jug_sad.wav,Say the word jug,6
OAF_sad\OAF_juice_sad.wav,Say the word juice,6
OAF_sad\OAF_keen_sad.wav,Say the word keen,6
OAF_sad\OAF_keep_sad.wav,Say the word keep,6
OAF_sad\OAF_keg_sad.wav,Say the word keg,6
OAF_sad\OAF_kick_sad.wav,Say the word kick,6
OAF_sad\OAF_kill_sad.wav,Say the word kill,6
OAF_sad\OAF_king_sad.wav,Say the word king,6
OAF_sad\OAF_kite_sad.wav,Say the word kite,6
OAF_sad\OAF_knock_sad.wav,Say the word knock,6
OAF_sad\OAF_late_sad.wav,Say the word late,6
OAF_sad\OAF_laud_sad.wav,Say the word laud,6
OAF_sad\OAF_lean_sad.wav,Say the word lean,6
OAF_sad\OAF_learn_sad.wav,Say the word learn,6
OAF_sad\OAF_lease_sad.wav,Say the word lease,6
OAF_sad\OAF_lid_sad.wav,Say the word lid,6
OAF_sad\OAF_life_sad.wav,Say the word life,6
OAF_sad\OAF_limb_sad.wav,Say the word limb,6
OAF_sad\OAF_live_sad.wav,Say the word live,6
OAF_sad\OAF_loaf_sad.wav,Say the word loaf,6
OAF_sad\OAF_long_sad.wav,Say the word long,6
OAF_sad\OAF_lore_sad.wav,Say the word lore,6
OAF_sad\OAF_lose_sad.wav,Say the word lose,6
OAF_sad\OAF_lot_sad.wav,Say the word lot,6
OAF_sad\OAF_love_sad.wav,Say the word love,6
OAF_sad\OAF_luck_sad.wav,Say the word luck,6
OAF_sad\OAF_make_sad.wav,Say the word make,6
OAF_sad\OAF_match_sad.wav,Say the word match,6
OAF_sad\OAF_merge_sad.wav,Say the word merge,6
OAF_sad\OAF_mess_sad.wav,Say the word mess,6
OAF_sad\OAF_met_sad.wav,Say the word met,6
OAF_sad\OAF_mill_sad.wav,Say the word mill,6
OAF_sad\OAF_mob_sad.wav,Say the word mob,6
OAF_sad\OAF_mode_sad.wav,Say the word mode,6
OAF_sad\OAF_mood_sad.wav,Say the word mood,6
OAF_sad\OAF_moon_sad.wav,Say the word moon,6
OAF_sad\OAF_mop_sad.wav,Say the word mop,6
OAF_sad\OAF_mouse_sad.wav,Say the word mouse,6
OAF_sad\OAF_nag_sad.wav,Say the word nag,6
OAF_sad\OAF_name_sad.wav,Say the word name,6
OAF_sad\OAF_near_sad.wav,Say the word near,6
OAF_sad\OAF_neat_sad.wav,Say the word neat,6
OAF_sad\OAF_nice_sad.wav,Say the word nice,6
OAF_sad\OAF_note_sad.wav,Say the word note,6
OAF_sad\OAF_numb_sad.wav,Say the word numb,6
OAF_sad\OAF_pad_sad.wav,Say the word pad,6
OAF_sad\OAF_page_sad.wav,Say the word page,6
OAF_sad\OAF_pain_sad.wav,Say the word pain,6
OAF_sad\OAF_pass_sad.wav,Say the word pass,6
OAF_sad\OAF_pearl_sad.wav,Say the word pearl,6
OAF_sad\OAF_peg_sad.wav,Say the word peg,6
OAF_sad\OAF_perch_sad.wav,Say the word perch,6
OAF_sad\OAF_phone_sad.wav,Say the word phone,6
OAF_sad\OAF_pick_sad.wav,Say the word pick,6
OAF_sad\OAF_pike_sad.wav,Say the word pike,6
OAF_sad\OAF_pole_sad.wav,Say the word pole,6
OAF_sad\OAF_pool_sad.wav,Say the word pool,6
OAF_sad\OAF_puff_sad.wav,Say the word puff,6
OAF_sad\OAF_rag_sad.wav,Say the word rag,6
OAF_sad\OAF_raid_sad.wav,Say the word raid,6
OAF_sad\OAF_rain_sad.wav,Say the word rain,6
OAF_sad\OAF_raise_sad.wav,Say the word raise,6
OAF_sad\OAF_rat_sad.wav,Say the word rat,6
OAF_sad\OAF_reach_sad.wav,Say the word reach,6
OAF_sad\OAF_read_sad.wav,Say the word read,6
OAF_sad\OAF_red_sad.wav,Say the word red,6
OAF_sad\OAF_ring_sad.wav,Say the word ring,6
OAF_sad\OAF_ripe_sad.wav,Say the word ripe,6
OAF_sad\OAF_road_sad.wav,Say the word road,6
OAF_sad\OAF_room_sad.wav,Say the word room,6
OAF_sad\OAF_rose_sad.wav,Say the word rose,6
OAF_sad\OAF_rot_sad.wav,Say the word rot,6
OAF_sad\OAF_rough_sad.wav,Say the word rough,6
OAF_sad\OAF_rush_sad.wav,Say the word rush,6
OAF_sad\OAF_said_sad.wav,Say the word said,6
OAF_sad\OAF_sail_sad.wav,Say the word sail,6
OAF_sad\OAF_search_sad.wav,Say the word search,6
OAF_sad\OAF_seize_sad.wav,Say the word seize,6
OAF_sad\OAF_sell_sad.wav,Say the word sell,6
OAF_sad\OAF_shack_sad.wav,Say the word shack,6
OAF_sad\OAF_shall_sad.wav,Say the word shall,6
OAF_sad\OAF_shawl_sad.wav,Say the word shawl,6
OAF_sad\OAF_sheep_sad.wav,Say the word sheep,6
OAF_sad\OAF_shirt_sad.wav,Say the word shirt,6
OAF_sad\OAF_should_sad.wav,Say the word should,6
OAF_sad\OAF_shout_sad.wav,Say the word shout,6
OAF_sad\OAF_size_sad.wav,Say the word size,6
OAF_sad\OAF_soap_sad.wav,Say the word soap,6
OAF_sad\OAF_soup_sad.wav,Say the word soup,6
OAF_sad\OAF_sour_sad.wav,Say the word sour,6
OAF_sad\OAF_south_sad.wav,Say the word south,6
OAF_sad\OAF_sub_sad.wav,Say the word sub,6
OAF_sad\OAF_such_sad.wav,Say the word such,6
OAF_sad\OAF_sure_sad.wav,Say the word sure,6
OAF_sad\OAF_take_sad.wav,Say the word take,6
OAF_sad\OAF_talk_sad.wav,Say the word talk,6
OAF_sad\OAF_tape_sad.wav,Say the word tape,6
OAF_sad\OAF_team_sad.wav,Say the word team,6
OAF_sad\OAF_tell_sad.wav,Say the word tell,6
OAF_sad\OAF_thin_sad.wav,Say the word thin,6
OAF_sad\OAF_third_sad.wav,Say the word third,6
OAF_sad\OAF_thought_sad.wav,Say the word thought,6
OAF_sad\OAF_thumb_sad.wav,Say the word thumb,6
OAF_sad\OAF_time_sad.wav,Say the word time,6
OAF_sad\OAF_tip_sad.wav,Say the word tip,6
OAF_sad\OAF_tire_sad.wav,Say the word tire,6
OAF_sad\OAF_ton_sad.wav,Say the word ton,6
OAF_sad\OAF_tool_sad.wav,Say the word tool,6
OAF_sad\OAF_tough_sad.wav,Say the word tough,6
OAF_sad\OAF_turn_sad.wav,Say the word turn,6
OAF_sad\OAF_vine_sad.wav,Say the word vine,6
OAF_sad\OAF_voice_sad.wav,Say the word voice,6
OAF_sad\OAF_void_sad.wav,Say the word void,6
OAF_sad\OAF_vote_sad.wav,Say the word vote,6
OAF_sad\OAF_wag_sad.wav,Say the word wag,6
OAF_sad\OAF_walk_sad.wav,Say the word walk,6
OAF_sad\OAF_wash_sad.wav,Say the word wash,6
OAF_sad\OAF_week_sad.wav,Say the word week,6
OAF_sad\OAF_wheat_sad.wav,Say the word wheat,6
OAF_sad\OAF_when_sad.wav,Say the word when,6
OAF_sad\OAF_which_sad.wav,Say the word which,6
OAF_sad\OAF_whip_sad.wav,Say the word whip,6
